run_id,method,dataset,scene,execution,psnr,ssim,lpips,process_wall_s,native_train_s,fps,peak_device_mib,peak_torch_allocated_mib,gaussians,evidence_group,curve_export,paper_usage
baselines/single/3dgs/treehill,3dgs,mipnerf360,treehill,single,22.64051055908203,0.6346980929374695,0.3249531388282776,1394.0,1388.609623566037,113.99907613867197,11470.0,,3223469.0,baselines,logs/train/baselines/single/3dgs/treehill/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/room,3dgs,mipnerf360,room,single,31.605966567993164,0.9187683463096619,0.21954792737960815,1511.0,1501.2782053910196,116.86222468676455,15892.0,,1297788.0,baselines,logs/train/baselines/single/3dgs/room/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/counter,3dgs,mipnerf360,counter,single,29.03829574584961,0.9065319895744324,0.2012273520231247,1442.0,1432.504264694173,124.529833499113,12779.0,,1071788.0,baselines,logs/train/baselines/single/3dgs/counter/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/kitchen,3dgs,mipnerf360,kitchen,single,31.349567413330078,0.9255997538566589,0.12638971209526062,1777.0,1766.3805535531137,100.44888797489618,16107.0,,1597868.0,baselines,logs/train/baselines/single/3dgs/kitchen/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/bonsai,3dgs,mipnerf360,bonsai,single,32.23247146606445,0.9400613307952881,0.2054184377193451,1178.0,1167.7882159559522,166.89569477927864,13289.0,,1068105.0,baselines,logs/train/baselines/single/3dgs/bonsai/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/truck,3dgs,tnt,truck,single,25.45685386657715,0.8808146715164185,0.14349640905857086,1020.0,1014.8090706130024,143.00466691942404,8623.0,,2046452.0,baselines,logs/train/baselines/single/3dgs/truck/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/train,3dgs,tnt,train,single,22.202775955200195,0.8185474872589111,0.19855324923992157,850.0,845.1360570769757,155.89704553023455,8633.0,,1087669.0,baselines,logs/train/baselines/single/3dgs/train/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/drjohnson,3dgs,db,drjohnson,single,29.343341827392578,0.9016129374504089,0.23855634033679962,1838.0,1831.3537306000944,92.03506240278821,16517.0,,3071878.0,baselines,logs/train/baselines/single/3dgs/drjohnson/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/3dgs/playroom,3dgs,db,playroom,single,30.042251586914062,0.90349280834198,0.24344806373119354,1351.0,1345.2062931330875,137.11271334763708,10327.0,,1847365.0,baselines,logs/train/baselines/single/3dgs/playroom/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/bicycle,dash,mipnerf360,bicycle,single,25.414772033691406,0.7698448300361633,0.21440763771533966,502.0,474.87784947626153,108.90400105217147,15934.0,9929.3056640625,4260388.0,baselines,logs/train/baselines/single/dash/bicycle/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/flowers,dash,mipnerf360,flowers,single,21.860902786254883,0.6146021485328674,0.3285934329032898,383.0,364.79785714678263,162.6134021796798,11927.0,7067.81640625,2579700.0,baselines,logs/train/baselines/single/dash/flowers/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/garden,dash,mipnerf360,garden,single,27.422317504882812,0.8585605621337891,0.12383707612752914,456.0,437.5536833164761,146.09422830529851,13663.0,7659.11279296875,2775426.0,baselines,logs/train/baselines/single/dash/garden/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/stump,dash,mipnerf360,stump,single,27.01138687133789,0.7809906601905823,0.21729230880737305,308.0,288.59893681880345,166.14740672493562,12939.0,7399.13232421875,3413194.0,baselines,logs/train/baselines/single/dash/stump/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/treehill,dash,mipnerf360,treehill,single,22.999059677124023,0.6387157440185547,0.3211416006088257,425.0,406.2040075909098,138.339626146392,14359.0,7434.15234375,3204013.0,baselines,logs/train/baselines/single/dash/treehill/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/room,dash,mipnerf360,room,single,31.66134262084961,0.9135792851448059,0.2328033745288849,310.0,293.4092075134065,130.71558663601473,18127.0,10271.86328125,1043678.0,baselines,logs/train/baselines/single/dash/room/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/counter,dash,mipnerf360,counter,single,28.913482666015625,0.9008864760398865,0.21168488264083862,312.0,296.85128464387395,134.73149913462862,14947.0,8123.7255859375,790768.0,baselines,logs/train/baselines/single/dash/counter/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/kitchen,dash,mipnerf360,kitchen,single,31.351743698120117,0.9184815287590027,0.14184057712554932,469.0,451.33234927575234,102.47094893321376,20015.0,10386.81005859375,1252937.0,baselines,logs/train/baselines/single/dash/kitchen/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/bonsai,dash,mipnerf360,bonsai,single,31.926559448242188,0.9366452097892761,0.20819921791553497,284.0,266.44658898612573,157.95229271423614,15747.0,9261.2783203125,845358.0,baselines,logs/train/baselines/single/dash/bonsai/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/truck,dash,tnt,truck,single,25.727039337158203,0.8802213668823242,0.15392650663852692,262.0,249.01100658856848,202.43614939329223,9507.0,4542.48828125,1392630.0,baselines,logs/train/baselines/single/dash/truck/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/train,dash,tnt,train,single,22.180335998535156,0.8140654563903809,0.21072016656398773,302.0,289.3719965356096,173.54208328807658,10301.0,4637.66162109375,1006864.0,baselines,logs/train/baselines/single/dash/train/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/drjohnson,dash,db,drjohnson,single,29.57023048400879,0.9024189114570618,0.24993813037872314,282.0,263.5612121029888,125.41979842561817,17495.0,9767.68115234375,2523401.0,baselines,logs/train/baselines/single/dash/drjohnson/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/dash/playroom,dash,db,playroom,single,30.249507904052734,0.9009969234466553,0.25237420201301575,217.0,203.41763288330645,165.72472828342745,12849.0,6261.8798828125,1373711.0,baselines,logs/train/baselines/single/dash/playroom/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/bicycle,legs,mipnerf360,bicycle,single,25.7445011138916,0.8012199997901917,0.16660529375076294,710.0,669.7096503923528,274.2113161038562,17425.0,11657.36328125,3350168.0,baselines,logs/train/baselines/single/legs/bicycle/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/flowers,legs,mipnerf360,flowers,single,22.012569427490234,0.6444658637046814,0.27932921051979065,641.0,606.9435958429273,295.9619586804597,14949.0,10235.86474609375,2662391.0,baselines,logs/train/baselines/single/legs/flowers/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/garden,legs,mipnerf360,garden,single,28.110069274902344,0.8818715214729309,0.08922338485717773,958.0,919.1445656196856,220.77672214182886,22737.0,12906.52587890625,3376993.0,baselines,logs/train/baselines/single/legs/garden/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/stump,legs,mipnerf360,stump,single,27.376306533813477,0.8108394145965576,0.17659486830234528,554.0,524.7645954411272,337.1333598833628,12353.0,9229.30224609375,2318149.0,baselines,logs/train/baselines/single/legs/stump/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/treehill,legs,mipnerf360,treehill,single,22.703723907470703,0.6555225253105164,0.27139806747436523,670.0,635.9637232362973,276.63498042536173,17539.0,10685.63330078125,3249911.0,baselines,logs/train/baselines/single/legs/treehill/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/room,legs,mipnerf360,room,single,32.48689651489258,0.9308485388755798,0.19220736622810364,553.0,507.3160948007256,379.62180168501374,15767.0,12324.84033203125,1035202.0,baselines,logs/train/baselines/single/legs/room/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/counter,legs,mipnerf360,counter,single,29.83340835571289,0.9193989038467407,0.17800213396549225,560.0,523.3519633723134,363.38508823897615,12907.0,9914.14697265625,824707.0,baselines,logs/train/baselines/single/legs/counter/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/kitchen,legs,mipnerf360,kitchen,single,32.70530700683594,0.9364452958106995,0.1149216815829277,956.0,910.7619702024343,239.7492132253399,22821.0,14001.08203125,1433023.0,baselines,logs/train/baselines/single/legs/kitchen/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/bonsai,legs,mipnerf360,bonsai,single,33.57744598388672,0.9525139331817627,0.1770176738500595,688.0,644.0277306668675,332.2781306285649,17521.0,13219.8046875,1248030.0,baselines,logs/train/baselines/single/legs/bonsai/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/truck,legs,tnt,truck,single,26.544233322143555,0.8958902359008789,0.12454672902822495,662.0,627.9672438130514,318.2151542991388,15889.0,10398.869140625,1893263.0,baselines,logs/train/baselines/single/legs/truck/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/train,legs,tnt,train,single,22.85004234313965,0.8447755575180054,0.16336318850517273,540.0,502.34729806668497,287.9173066452748,13107.0,9088.51953125,1458762.0,baselines,logs/train/baselines/single/legs/train/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/drjohnson,legs,db,drjohnson,single,29.593828201293945,0.9072460532188416,0.22811785340309143,435.0,396.7596731290645,498.77828201789805,12451.0,10222.38134765625,1302744.0,baselines,logs/train/baselines/single/legs/drjohnson/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/legs/playroom,legs,db,playroom,single,30.80726432800293,0.9161080121994019,0.2244446575641632,376.0,342.8928428597143,585.8366141924432,10375.0,7926.38330078125,882138.0,baselines,logs/train/baselines/single/legs/playroom/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/bicycle,mini,mipnerf360,bicycle,single,25.184316635131836,0.7711254954338074,0.2274148166179657,964.0,,458.0471082514644,10115.0,,535712.0,baselines,logs/train/baselines/single/mini/bicycle/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/flowers,mini,mipnerf360,flowers,single,21.482749938964844,0.6242611408233643,0.32813137769699097,1049.0,,436.4909421118008,9050.0,,577326.0,baselines,logs/train/baselines/single/mini/flowers/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/garden,mini,mipnerf360,garden,single,26.778501510620117,0.8439953327178955,0.15023213624954224,1067.0,,448.72239997375334,10408.0,,576653.0,baselines,logs/train/baselines/single/mini/garden/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/stump,mini,mipnerf360,stump,single,27.231582641601562,0.8050812482833862,0.1979837566614151,963.0,,437.96874086326005,9256.0,,609744.0,baselines,logs/train/baselines/single/mini/stump/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/treehill,mini,mipnerf360,treehill,single,22.73662567138672,0.6528946757316589,0.31575363874435425,1053.0,,436.9769336365508,9246.0,,573968.0,baselines,logs/train/baselines/single/mini/treehill/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/room,mini,mipnerf360,room,single,31.21393585205078,0.9190070033073425,0.21419578790664673,1473.0,,365.5371519448375,12994.0,,394575.0,baselines,logs/train/baselines/single/mini/room/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/counter,mini,mipnerf360,counter,single,28.57199478149414,0.9027509093284607,0.2002561241388321,1740.0,,272.1419635521783,14262.0,,408185.0,baselines,logs/train/baselines/single/mini/counter/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/kitchen,mini,mipnerf360,kitchen,single,31.199445724487305,0.9236772656440735,0.13020025193691254,1748.0,,307.1346790352266,14234.0,,435685.0,baselines,logs/train/baselines/single/mini/kitchen/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/bonsai,mini,mipnerf360,bonsai,single,30.983339309692383,0.9365453720092773,0.20256221294403076,1438.0,,369.55211955237354,12502.0,,359969.0,baselines,logs/train/baselines/single/mini/bonsai/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/truck,mini,tnt,truck,single,25.118202209472656,0.8702774047851562,0.1599425971508026,755.0,,751.0394535130604,8466.0,,214735.0,baselines,logs/train/baselines/single/mini/truck/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/train,mini,tnt,train,single,21.612987518310547,0.7962276935577393,0.24620863795280457,759.0,,798.4688762853235,9003.0,,188819.0,baselines,logs/train/baselines/single/mini/train/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/drjohnson,mini,db,drjohnson,single,29.48859214782715,0.9017836451530457,0.2596333622932434,1130.0,,619.0945659529592,11423.0,,379403.0,baselines,logs/train/baselines/single/mini/drjohnson/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/mini/playroom,mini,db,playroom,single,30.3026065826416,0.9065756797790527,0.25267359614372253,989.0,,680.4484064909325,9221.0,,324845.0,baselines,logs/train/baselines/single/mini/playroom/curves.csv.xz,Table 1 baselines and appendix complete resource table
baselines/single/shorter/bicycle,shorter,mipnerf360,bicycle,single,25.1765862,0.7599278,0.2230255,245.0,,273.7321094246781,17658.0,,5987072.0,baselines,No TensorBoard event file in archive,Table 1 baselines and appendix complete resource table
baselines/single/shorter/flowers,shorter,mipnerf360,flowers,single,21.6437359,0.6059107,0.328974,213.0,,284.5762114047046,14096.0,,3618304.0,baselines,No TensorBoard event file in archive,Table 1 baselines and appendix complete resource table
baselines/single/shorter/garden,shorter,mipnerf360,garden,single,27.1132412,0.8579576,0.1133426,300.0,,178.26582787212442,16882.0,,5728128.0,baselines,No TensorBoard event file in archive,Table 1 baselines and appendix complete resource table
baselines/single/shorter/stump,shorter,mipnerf360,stump,single,26.6613102,0.7676089,0.2392395,168.0,,310.4839131541083,12957.0,,4867328.0,baselines,No TensorBoard event file in archive,Table 1 baselines and appendix complete resource table
